event_date,phone_is_null,is_military,is_phone_lokal,is_phone_ru,category,is_transit,is_single_signal,echelon,devices
2025-07-11,False,False,False,True,constant,True,False,3,56
2025-07-17,False,False,False,True,constant,False,False,3,1645
2025-07-08,False,False,False,True,disapeared,False,True,1,162
2025-07-26,False,False,True,False,new,False,True,1,25
2025-09-05,False,False,True,False,departed,True,False,2,1890
2025-08-01,True,False,False,True,arrived,False,False,0,33
2025-08-29,False,False,False,True,disapeared,True,False,0,224
2025-08-23,False,False,True,False,constant,False,False,2,7657
2025-08-31,False,False,True,False,departed,True,False,1,2880
2025-08-25,False,False,False,True,arrived,False,False,3,23
2025-08-26,False,False,False,True,arrived,True,False,3,14
2025-08-18,False,False,True,False,disapeared,True,False,3,21
2025-07-04,False,False,False,True,constant,False,False,1,1309
2025-09-13,False,False,False,True,departed,True,False,1,204
2025-08-24,False,False,False,False,arrived,True,False,0,2
2025-07-03,False,False,True,False,arrived,False,False,3,210
2025-09-15,False,False,False,True,departed,True,False,0,116
2025-09-05,False,False,True,False,arrived,False,False,0,4
2025-07-04,False,False,False,True,departed,False,False,3,9
2025-09-16,False,False,True,False,departed,True,False,2,1991
2025-09-16,False,False,False,True,disapeared,False,False,3,522
2025-09-18,False,False,False,True,disapeared,False,True,3,253
2025-09-18,False,False,True,False,disapeared,False,False,1,432
2025-09-18,False,False,True,False,new,False,False,1,332
2025-09-20,False,False,True,False,new,True,False,2,541
2025-09-20,False,False,True,False,new,True,False,0,118
2025-09-22,False,False,False,True,new,True,False,0,155
2025-08-10,True,False,False,True,disapeared,False,False,0,766
2025-08-17,False,False,True,False,new,True,False,1,1236
2025-08-14,False,False,False,False,constant,True,False,0,9
2025-08-13,False,False,False,True,new,True,False,3,32
2025-08-16,False,False,False,True,departed,False,False,0,24
2025-07-28,False,True,False,True,disapeared,True,False,2,58
2025-07-24,False,True,False,True,disapeared,False,True,0,39
2025-08-19,False,True,False,True,constant,True,False,2,46
2025-07-31,False,True,False,True,new,False,False,2,132
2025-07-08,False,True,False,True,disapeared,False,True,2,35
2025-08-03,False,True,False,True,new,False,False,3,22
2025-09-06,False,True,False,True,new,False,False,0,117
2025-08-20,False,True,False,True,new,False,True,3,12
2025-08-27,False,True,False,True,arrived,False,False,2,8
2025-08-31,False,True,False,True,arrived,False,False,1,1
2025-08-18,False,True,False,True,arrived,False,False,0,8
2025-09-09,False,True,False,True,arrived,True,False,2,32
2025-09-09,False,True,False,True,arrived,True,False,0,20
2025-09-13,False,True,False,True,disapeared,True,False,2,49
2025-07-05,False,True,False,True,departed,False,False,0,9
2025-08-11,False,True,False,True,disapeared,False,True,3,17
2025-07-18,False,False,False,True,constant,False,False,3,1749
2025-07-21,False,False,False,False,new,False,False,0,4
2025-07-27,False,False,True,False,constant,False,False,2,9359
2025-07-13,False,False,False,True,disapeared,True,False,0,204
2025-07-18,False,False,False,True,disapeared,False,False,1,895
2025-07-14,False,False,False,True,disapeared,False,True,1,222
2025-08-07,False,False,False,True,new,True,False,1,387
2025-08-05,False,False,False,True,departed,True,False,0,94
2025-07-18,False,False,True,False,disapeared,False,True,0,16
2025-07-12,False,False,True,False,departed,True,False,3,159
2025-07-12,False,False,True,False,departed,False,False,2,262
2025-07-21,False,False,False,True,arrived,False,False,1,23
2025-07-09,False,False,True,False,arrived,True,False,0,1013
2025-07-09,False,False,False,True,disapeared,True,False,2,1591
2025-07-30,False,False,True,False,disapeared,False,True,3,38
2025-08-06,False,False,True,False,new,False,False,0,175
2025-07-11,False,False,True,False,arrived,False,False,1,58
2025-07-11,False,False,False,True,departed,False,False,1,44
2025-08-20,True,False,False,True,disapeared,False,False,0,1606
2025-08-21,False,False,False,False,constant,False,False,0,48
2025-07-25,False,False,True,False,new,False,False,3,153
2025-08-04,False,False,True,False,departed,False,False,3,19
2025-09-05,False,False,True,False,new,False,False,1,487
2025-07-29,False,False,True,False,disapeared,False,False,3,251
2025-08-23,True,False,False,True,constant,False,False,0,371
2025-08-25,False,False,False,True,disapeared,False,True,3,355
2025-08-26,False,False,True,False,disapeared,False,False,0,187
2025-09-04,False,False,True,False,constant,True,False,1,554
2025-09-04,False,False,False,True,departed,True,False,0,99
2025-09-09,False,False,True,False,disapeared,False,False,0,228
2025-08-24,False,False,False,True,arrived,True,False,0,88
2025-09-13,False,False,True,False,disapeared,False,True,3,117
2025-09-15,True,False,False,True,new,False,True,0,505
2025-09-15,False,False,False,True,departed,False,False,0,55
2025-09-17,False,False,True,False,constant,True,False,2,1964
2025-09-11,False,False,True,False,arrived,False,False,1,41
2025-09-17,False,False,False,True,new,False,True,0,202
2025-09-17,False,False,False,True,disapeared,False,True,3,192
2025-09-12,False,False,False,True,arrived,True,False,3,28
2025-09-20,False,False,False,True,departed,True,False,3,36
2025-08-14,False,False,False,True,constant,False,False,1,134
2025-08-11,False,False,False,True,new,True,False,2,230
2025-08-13,False,False,False,True,disapeared,False,True,2,755
2025-08-10,False,False,False,False,constant,True,False,0,6
2025-08-07,False,True,False,True,constant,True,False,1,12
2025-07-20,False,True,False,True,new,True,False,1,14
2025-08-20,False,True,False,True,disapeared,False,True,0,44
2025-08-01,False,True,True,False,constant,False,False,1,6
2025-07-08,False,True,False,True,new,False,True,2,39
2025-08-31,False,True,False,True,new,True,False,0,30
2025-09-04,False,True,False,True,disapeared,False,False,0,102
2025-07-29,False,True,False,True,new,False,True,0,43
2025-07-30,False,True,False,True,departed,True,False,0,5
2025-07-04,False,True,False,True,new,True,False,0,19
2025-09-15,False,True,False,True,arrived,False,False,2,11
2025-09-17,False,True,False,True,departed,False,False,2,7
2025-09-20,False,True,False,True,disapeared,False,True,3,13
2025-08-05,True,False,False,True,disapeared,False,True,0,630
2025-07-22,False,False,False,True,departed,False,False,2,122
2025-07-18,False,False,True,False,constant,True,False,0,311
2025-07-14,False,False,False,True,disapeared,False,False,1,927
2025-07-28,False,False,False,True,new,False,False,1,507
2025-08-04,False,False,True,False,disapeared,False,False,1,490
2025-07-22,False,False,True,False,new,True,False,0,291
2025-07-31,False,False,False,True,disapeared,True,False,2,2351
2025-08-19,False,False,False,True,constant,False,False,1,1243
2025-08-22,False,False,False,True,constant,True,False,0,169
2025-07-09,False,False,True,False,new,False,True,2,266
2025-07-30,False,False,True,False,arrived,True,False,3,115
2025-07-17,False,False,False,True,new,False,False,0,979
2025-08-07,False,False,False,True,new,True,False,3,139
2025-09-04,True,False,False,True,disapeared,False,False,1,6
2025-09-14,False,False,True,False,new,False,False,3,227
2025-07-02,False,False,True,False,disapeared,False,False,0,278
2025-07-02,True,False,False,True,new,False,True,0,564
2025-08-18,False,False,True,False,departed,True,False,2,1078
2025-09-08,False,False,True,False,departed,True,False,2,2866
2025-09-08,False,False,False,True,new,True,False,3,42
2025-07-06,False,False,False,True,departed,True,False,0,51
2025-07-06,False,False,True,False,new,False,True,1,111
2025-07-06,False,False,False,True,disapeared,True,False,0,97
2025-09-03,False,False,False,True,disapeared,False,True,2,464
2025-09-14,False,False,False,True,departed,False,False,2,111
2025-07-03,False,False,True,False,new,False,False,3,191
2025-09-17,True,False,False,True,new,False,True,0,881
2025-09-16,False,False,False,True,disapeared,False,True,0,244
2025-09-16,True,False,False,True,disapeared,False,True,0,507
2025-08-11,False,False,True,False,departed,False,False,1,609
2025-08-10,False,False,True,False,new,False,True,2,714
2025-08-12,False,False,True,False,new,False,True,1,98
2025-08-13,False,False,False,True,arrived,True,False,2,59
2025-07-29,False,False,True,False,new,False,True,0,13
2025-07-13,False,True,False,True,constant,False,False,3,71
2025-07-18,False,True,True,False,arrived,True,False,2,5
2025-08-02,False,True,False,True,new,False,False,2,94
2025-07-09,False,True,False,True,constant,True,False,1,6
2025-08-03,False,True,True,False,constant,False,False,1,10
2025-09-06,False,True,False,True,new,False,True,0,23
2025-08-01,False,True,False,True,constant,True,False,2,30
2025-08-27,False,True,False,True,new,False,False,1,69
2025-09-23,False,True,False,True,new,False,False,2,199
2025-07-04,False,True,False,True,arrived,True,False,2,48
2025-08-18,False,True,True,False,new,True,False,2,1
2025-09-22,False,True,False,True,departed,True,False,2,19
2025-08-13,False,True,False,True,disapeared,False,False,3,15
2025-07-18,False,False,False,True,new,False,False,2,4174
2025-07-18,False,False,True,False,arrived,True,False,2,4142
2025-07-26,False,False,False,True,disapeared,True,False,2,2922
2025-08-07,False,False,False,True,new,False,False,2,2563
2025-08-03,False,False,True,False,arrived,True,False,0,960
2025-07-18,False,False,True,False,constant,False,False,0,1097
2025-07-26,False,False,False,True,disapeared,False,True,2,323
2025-07-22,False,False,False,True,departed,True,False,0,124
2025-08-01,False,False,True,False,disapeared,True,False,2,1667
2025-08-19,False,False,False,True,constant,False,False,2,6109
2025-07-31,True,False,False,True,constant,False,False,0,508
2025-07-12,False,False,True,False,new,False,True,2,283
2025-08-19,False,False,False,True,new,True,False,0,297
2025-08-19,False,False,True,False,disapeared,False,True,2,314
2025-07-18,False,False,True,False,new,False,True,1,28
2025-07-21,False,False,True,False,new,False,True,1,30
2025-07-30,False,False,False,True,disapeared,False,False,0,761
2025-07-30,False,False,True,False,arrived,True,False,2,3104
2025-08-06,False,False,True,False,departed,True,False,2,2886
2025-07-20,False,False,True,False,departed,False,False,3,43
2025-07-26,False,False,True,False,new,False,True,0,14
2025-07-09,False,False,False,True,departed,False,False,0,50
2025-08-21,False,False,False,True,arrived,True,False,0,112
2025-08-28,False,False,False,True,departed,True,False,3,43
2025-07-16,False,False,False,True,constant,True,False,0,179
2025-07-15,False,False,False,True,constant,False,False,3,1598
2025-07-15,False,False,False,True,new,False,False,2,2286
2025-09-06,True,False,False,True,constant,True,False,0,54
2025-08-04,False,False,True,False,constant,True,False,3,33
2025-07-10,False,False,True,False,disapeared,True,False,0,292
2025-07-10,True,False,False,True,new,False,False,0,1091
2025-07-10,False,False,False,True,new,True,False,1,359
2025-07-07,False,False,False,True,arrived,False,False,2,126
2025-07-28,False,False,False,False,new,True,False,0,1
2025-08-23,False,False,True,False,new,True,False,1,315
2025-07-29,False,False,False,True,arrived,False,False,2,113
2025-07-08,False,False,False,False,new,False,False,3,1
2025-08-26,True,False,False,True,new,True,False,0,111
2025-09-04,False,False,False,True,disapeared,False,True,2,496
2025-09-02,False,False,False,True,arrived,True,False,3,21
2025-07-30,False,False,False,False,constant,True,False,0,9
2025-09-07,False,False,False,True,new,False,False,3,442
2025-09-07,False,False,True,False,arrived,True,False,3,82
2025-09-09,False,False,True,False,departed,False,False,1,73
2025-09-07,False,False,True,False,departed,False,False,3,24
2025-09-03,False,False,False,True,arrived,True,False,3,105
2025-08-24,False,False,True,False,disapeared,True,False,2,343
2025-09-12,True,False,False,True,new,False,False,0,815
2025-09-03,False,False,False,True,departed,False,False,0,60
2025-08-08,False,False,True,False,departed,False,False,3,70
2025-09-11,False,False,True,False,constant,False,False,2,7318
2025-09-11,False,False,False,True,departed,False,False,2,94
2025-09-17,False,False,False,True,arrived,False,False,1,22
2025-08-10,False,False,True,False,constant,False,False,3,2117
2025-08-12,True,False,False,True,disapeared,False,False,0,930
2025-08-14,False,False,False,True,arrived,True,False,2,44
2025-07-20,False,True,False,True,arrived,True,False,2,35
2025-08-03,False,True,False,True,new,False,False,2,108
2025-08-05,False,True,True,False,arrived,True,False,1,3
2025-07-23,False,True,False,True,arrived,True,False,0,11
2025-08-01,False,True,False,True,constant,False,False,2,354
2025-07-21,False,True,False,True,disapeared,False,False,1,66
2025-07-15,False,True,False,True,new,False,False,0,116
2025-08-21,False,True,False,True,new,False,True,2,41
2025-07-07,False,True,False,True,new,False,True,2,26
2025-07-31,False,True,False,True,constant,False,False,1,251
2025-08-26,False,True,True,False,departed,True,False,1,11
2025-09-05,False,True,False,True,new,False,False,3,27
2025-07-03,False,True,False,True,disapeared,False,False,0,168
2025-09-16,False,True,True,False,disapeared,True,False,1,2
2025-08-11,False,True,False,True,new,False,False,1,4
2025-07-25,False,False,True,False,new,True,False,2,2885
2025-07-28,False,False,False,True,disapeared,False,False,3,656
2025-07-28,False,False,True,False,new,True,False,2,1733
2025-07-18,False,False,False,True,new,False,False,1,604
2025-08-07,False,False,True,False,disapeared,False,True,0,21
2025-08-04,False,False,False,True,disapeared,False,True,1,110
2025-07-19,False,False,True,False,disapeared,False,True,0,14
2025-08-19,False,False,False,True,disapeared,False,False,3,908
2025-08-06,False,False,False,True,disapeared,True,False,1,318
2025-07-30,False,False,False,True,disapeared,False,False,1,602
2025-08-21,False,False,True,False,disapeared,False,False,3,475
2025-07-15,False,False,False,True,new,False,True,2,296
2025-07-28,False,False,False,True,arrived,False,False,0,32
2025-09-05,False,False,False,True,new,False,False,3,534
2025-08-30,False,False,True,False,disapeared,False,False,3,206
2025-07-09,False,False,True,False,arrived,False,False,3,62
2025-08-08,False,False,False,True,new,True,False,3,41
2025-09-14,False,False,False,True,disapeared,False,True,3,196
2025-07-02,False,False,True,False,new,False,False,0,86
2025-08-23,True,False,False,True,constant,True,False,0,24
2025-09-07,True,False,False,True,departed,False,False,0,201
2025-08-24,False,False,True,False,constant,False,False,2,7555
2025-09-03,False,False,False,False,constant,False,False,0,39
2025-09-17,False,False,True,False,departed,True,False,1,1181
2025-08-08,False,False,False,True,arrived,True,False,0,38
2025-09-22,False,False,False,True,disapeared,False,True,2,399
2025-08-17,False,False,False,True,disapeared,False,False,0,302
2025-08-12,False,False,False,True,disapeared,True,False,0,49
2025-08-10,True,False,False,True,arrived,False,False,0,18
2025-07-13,False,True,False,True,constant,False,False,0,507
2025-08-07,False,True,False,True,constant,False,False,2,342
2025-07-21,False,True,True,False,arrived,True,False,1,6
2025-08-02,False,True,False,True,disapeared,False,True,1,17
